databaseId,caseId,url,title,citation,language,docketNumber,decisionDate,keywords
csc-scc,2005scc23,http://canlii.ca/t/1k7h2,R. v. Mapara,"[2005] 1 SCR 358, 2005 SCC 23 (CanLII)",en,29750,2005-04-27,exception to the hearsay rule — principled approach — reliability — evidence — co-conspirator s exception
csc-scc,2005scc22,http://canlii.ca/t/1k6m2,R. v. Paice,"[2005] 1 SCR 339, 2005 SCC 22 (CanLII)",en,30045,2005-04-22,grievous bodily harm — assault — consented to the fight — acted in self-defence — intended
csc-scc,2005scc21,http://canlii.ca/t/1k6jl,Gladstone v. Canada (Attorney General),"[2005] 1 SCR 325, 2005 SCC 21 (CanLII)",en,30137,2005-04-21,juristic reason — fiduciary — proceeds — seized — enrichment
csc-scc,2005scc20,http://canlii.ca/t/1k6jk,Fédération des producteurs de volailles du Québec v. Pelland,"[2005] 1 SCR 292, 2005 SCC 20 (CanLII)",en,29805,2005-04-21,quota — marketing — chicken — provincial — producer
csc-scc,2005scc19,http://canlii.ca/t/1kt58,R. v. P.E.C.,"[2005] 1 SCR 290, 2005 SCC 19 (CanLII)",en,30561,2005-04-19,counts of sex-related offences — credibility — evidence on each count separately — assessing — involving
csc-scc,2005scc18,http://canlii.ca/t/1kt57,R. v. R.G.L.,"[2005] 1 SCR 288, 2005 SCC 18 (CanLII)",en,30376,2005-04-14,quashed — dissent — convictions — ordering — raising
csc-scc,2005scc16,http://canlii.ca/t/1k1bn,Okwuobi v. Lester B. Pearson School Board; Casimir v. Quebec (Attorney General); Zorrilla v. Quebec (Attorney General),"[2005] 1 SCR 257, 2005 SCC 16 (CanLII)",en,29299,2005-03-31,jurisdiction — entitlement to minority language education — constitutional — respecting administrative justice — instruction
csc-scc,2005scc15,http://canlii.ca/t/1k1bm,Gosselin (Tutor of) v. Quebec (Attorney General),"[2005] 1 SCR 238, 2005 SCC 15 (CanLII)",en,29298,2005-03-31,minority language — equality — schools — elementary — denominational
csc-scc,2005scc14,http://canlii.ca/t/1k1bl,Solski (Tutor of) v. Quebec (Attorney General),"[2005] 1 SCR 201, 2005 SCC 14 (CanLII)",en,29297,2005-03-31,minority language education — instruction — child — major part requirement — schools
csc-scc,2005scc17,http://canlii.ca/t/1kg31,Pacific National Investments Ltd. v. Victoria (City),"[2005] 1 SCR 286, 2005 SCC 17 (CanLII)",en,29759,2005-03-24,motion for a re-hearing — developer — municipality — post-judgment interest from the date — writ of summons
csc-scc,2005scc13,http://canlii.ca/t/1jz6k,"Rothmans, Benson & Hedges Inc. v. Saskatchewan","[2005] 1 SCR 188, 2005 SCC 13 (CanLII)",en,29973,2005-03-18,intervener — doctrine of federal legislative paramountcy — inoperative — tobacco-related products — display
csc-scc,2005scc12,http://canlii.ca/t/1jz6j,Nova Scotia (Minister of Health) v. J.J.,"[2005] 1 SCR 177, 2005 SCC 12 (CanLII)",en,29717,2005-03-18,adult in need — best interests — fend adequately — care — enhance
csc-scc,2005scc11,http://canlii.ca/t/1jz6h,Vaughan v. Canada,"[2005] 1 SCR 146, 2005 SCC 11 (CanLII)",en,29712,2005-03-18,grievance — scheme — collective agreement — independent adjudication — jurisdiction
csc-scc,2005scc10,http://canlii.ca/t/1kt56,UL Canada Inc. v. Quebec (Attorney General),"[2005] 1 SCR 143, 2005 SCC 10 (CanLII)",en,30065,2005-03-17,provision respecting colour of margarine — respecting dairy products substitutes — lait — intervener — freedom
csc-scc,2005scc9,http://canlii.ca/t/1jtmd,R. v. Decorte,"[2005] 1 SCR 133, 2005 SCC 9 (CanLII)",en,30081,2005-02-25,police officers — specified duties — peace officers within the meaning — arbitrarily detained — reserves they are engaged primarily
csc-scc,2005scc8,http://canlii.ca/t/1jtmc,Tsiaprailis v. Canada,"[2005] 1 SCR 113, 2005 SCC 8 (CanLII)",en,29777,2005-02-25,lump sum payment — settlement — taxable — surrogatum principle — insurance
csc-scc,2005scc7,http://canlii.ca/t/1jtfn,R. v. Krymowski,"[2005] 1 SCR 101, 2005 SCC 7 (CanLII)",en,29865,2005-02-24,gypsies — gypsy — wilful promotion of hatred — identifiable group — demonstration
csc-scc,2005scc6,http://canlii.ca/t/1jtfm,Marche v. Halifax Insurance Co.,"[2005] 1 SCR 47, 2005 SCC 6 (CanLII)",en,29754,2005-02-24,insured — statutory conditions — unjust — contract — imperfect compliance
csc-scc,2005scc5,http://canlii.ca/t/1jmfq,R. v. Grandinetti,"[2005] 1 SCR 27, 2005 SCC 5 (CanLII)",en,30096,2005-01-27,murder — undercover officers — person in authority — evidence — police
csc-scc,2005scc4,http://canlii.ca/t/1jmfn,R. v. Ménard,"[2005] 1 SCR 24, 2005 SCC 4 (CanLII)",en,30089,2005-01-27,conviction for first degree murder — verdict — jury — cross-appeal allowed in part — fatally
csc-scc,2005scc3,http://canlii.ca/t/1jmfl,R. v. Roberts,"[2005] 1 SCR 22, 2005 SCC 3 (CanLII)",en,30282,2005-01-27,defence of provocation — dissenting — air of reality supporting — upholding — jury
csc-scc,2005scc2,http://canlii.ca/t/1jmfj,R. v. Clark,"[2005] 1 SCR 6, 2005 SCC 2 (CanLII)",en,29976,2005-01-27,public place in the presence — access — insult — wilfully — living room
csc-scc,2005scc1,http://canlii.ca/t/1jmfg,British Columbia Hydro and Power Authority v. British Columbia (Environmental Appeal Board),"[2005] 1 SCR 3, 2005 SCC 1 (CanLII)",en,29971,2005-01-20,contamination caused by pre-amalgamation activities — immune from responsibility for remediation — contaminated sites utilities agreement providing — interveners — predecessor corporations of amalgamation agreement
csc-scc,2004scc82,http://canlii.ca/t/1jx8s,UL Canada Inc. v. Quebec (Attorney General),"[2004] 3 SCR 760, 2004 SCC 82 (CanLII)",en,30065,2004-12-10,fresh evidence — factum — material — struck — constitutional
csc-scc,2004scc80,http://canlii.ca/t/1jx8r,R. v. Lohrer,"[2004] 3 SCR 732, 2004 SCC 80 (CanLII)",en,30160,2004-12-10,convictions — uttering — misapprehension of the evidence must — reasoning — aggravated assault
csc-scc,2004scc79,http://canlii.ca/t/1jdhv,Reference re Same-Sex Marriage,"[2004] 3 SCR 698, 2004 SCC 79 (CanLII)",en,29866,2004-12-09,same-sex marriage — religious — intervener — same-sex couples — opposite-sex requirement
csc-scc,2004scc78,http://canlii.ca/t/1j5fs,Auton (Guardian ad litem of) v. British Columbia (Attorney General),"[2004] 3 SCR 657, 2004 SCC 78 (CanLII)",en,29508,2004-11-19,autistic children — health care — therapy — funding — non-core services
csc-scc,2004scc77,http://canlii.ca/t/1j5fx,R. v. Sazant,"[2004] 3 SCR 635, 2004 SCC 77 (CanLII)",en,30079,2004-11-19,preliminary inquiry — evidence of non-consent — gross indecency — exceeded his jurisdiction — justice
csc-scc,2004scc76,http://canlii.ca/t/1j5fv,R. v. Deschamplain,"[2004] 3 SCR 601, 2004 SCC 76 (CanLII)",en,29722,2004-11-19,preliminary inquiry — knife — whole of the evidence — jurisdictional error — prohibited weapon
csc-scc,2004scc75,http://canlii.ca/t/1j5fr,Pacific National Investments Ltd. v. Victoria (City),"[2004] 3 SCR 575, 2004 SCC 75 (CanLII)",en,29759,2004-11-19,unjust enrichment — ultra vires — extra works — improvements — developer
csc-scc,2004scc74,http://canlii.ca/t/1j4tr,Taku River Tlingit First Nation v. British Columbia (Project Assessment Director),"[2004] 3 SCR 550, 2004 SCC 74 (CanLII)",en,29146,2004-11-18,duty to consult — project approval — process — concerns — title
csc-scc,2004scc73,http://canlii.ca/t/1j4tq,Haida Nation v. British Columbia (Minister of Forests),"[2004] 3 SCR 511, 2004 SCC 73 (CanLII)",en,29419,2004-11-18,duty to consult — accommodate — title — peoples — government
csc-scc,2004scc72,http://canlii.ca/t/1jww5,R. v. Zurowski,"[2004] 3 SCR 509, 2004 SCC 72 (CanLII)",en,30074,2004-11-12,acquittals — frailties — identification — driving — convictions
csc-scc,2004scc71,http://canlii.ca/t/1jww4,R. v. Smith,"[2004] 3 SCR 507, 2004 SCC 71 (CanLII)",en,30049,2004-11-12,trousers — vacated — conviction — allowed — inside
csc-scc,2004scc70,http://canlii.ca/t/1jww3,R. v. Saunders,"[2004] 3 SCR 505, 2004 SCC 70 (CanLII)",en,30128,2004-11-05,acquitting — search warrant — dismissed — validly — labrador
csc-scc,2004scc69,http://canlii.ca/t/1j0wd,R. v. Blake,"[2004] 3 SCR 503, 2004 SCC 69 (CanLII)",en,30098,2004-10-29,offences — dismissed — majority — quashing — ordering
csc-scc,2004scc68,http://canlii.ca/t/1j0wc,Peoples Department Stores Inc. (Trustee of) v. Wise,"[2004] 3 SCR 461, 2004 SCC 68 (CanLII)",en,29682,2004-10-29,directors — corporation — brothers — duty of care — creditors
csc-scc,2004scc67,http://canlii.ca/t/1j0wb,R. v. Tessling,"[2004] 3 SCR 432, 2004 SCC 67 (CanLII)",en,29670,2004-10-29,heat — technology — expectation of privacy — marijuana grow-op — search
csc-scc,2004scc66,http://canlii.ca/t/1j0tg,Newfoundland (Treasury Board) v. N.A.P.E.,"[2004] 3 SCR 381, 2004 SCC 66 (CanLII)",en,29597,2004-10-28,pay equity — government — crisis — separation of powers — fiscal
csc-scc,2004scc65,http://canlii.ca/t/1j0tf,Hodge v. Canada (Minister of Human Resources Development),"[2004] 3 SCR 357, 2004 SCC 65 (CanLII)",en,29351,2004-10-28,comparator group — survivor s pension — spouses — contributor — common
csc-scc,2004scc64,http://canlii.ca/t/1j0td,Ouellet (Trustee of),"[2004] 3 SCR 348, 2004 SCC 64 (CanLII)",en,29864,2004-10-28,reservation of ownership — trustee — seller — instalment — buyer
csc-scc,2004scc63,http://canlii.ca/t/1j0tc,Lefebvre (Trustee of); Tremblay (Trustee of),"[2004] 3 SCR 326, 2004 SCC 63 (CanLII)",en,29770; 29780,2004-10-28,trustee — lessor — ownership — lease — property
csc-scc,2004scc81,http://canlii.ca/t/1jfnd,Martineau v. M.N.R.,"[2004] 3 SCR 737, 2004 SCC 81 (CanLII)",en,29794,2004-10-14,person charged with an offence — notice of ascertained forfeiture — penal in nature — customs — proceeding
csc-scc,2004scc62,http://canlii.ca/t/1jp84,Mugesera v. Canada (Minister of Citizenship and Immigration),"[2004] 3 SCR 323, 2004 SCC 62 (CanLII)",en,30025,2004-10-01,table of concordance — factums — record — motion to file fresh evidence — written representations on costs
csc-scc,2004scc61,http://canlii.ca/t/1hx8w,Entreprises Sibeca Inc. v. Frelighsburg (Municipality),"[2004] 3 SCR 304, 2004 SCC 61 (CanLII)",en,29600,2004-10-01,zoning by-law — municipality — bad faith — project — councillors
csc-scc,2004scc60,http://canlii.ca/t/1hx8v,Glykis v. Hydro-Québec,"[2004] 3 SCR 285, 2004 SCC 60 (CanLII)",en,29588,2004-10-01,customer — interrupt service — delivery point — governing the supply of electricity — bill
csc-scc,2004scc59,http://canlii.ca/t/1hx8t,"Épiciers Unis Métro-Richelieu Inc., division Éconogros v. Collin","[2004] 3 SCR 257, 2004 SCC 59 (CanLII)",en,29394,2004-10-01,suretyship — duties — art — cessation of the performance — surety
csc-scc,2004scc58,http://canlii.ca/t/1hwrq,Côté v. Rancourt,"[2004] 3 SCR 248, 2004 SCC 58 (CanLII)",en,29939,2004-09-30,duty to advise — co-accused whose interests were adverse — duty of loyalty — ethics — contract
csc-scc,2004scc57,http://canlii.ca/t/1hwrp,R. v. Chan,"[2004] 3 SCR 245, 2004 SCC 57 (CanLII)",en,29970,2004-09-30,jury — evidence — incidents — gang member in gang varying — similarities
csc-scc,2004scc56,http://canlii.ca/t/1hwrn,R. v. Perrier,"[2004] 3 SCR 228, 2004 SCC 56 (CanLII)",en,30002,2004-09-30,gang — group — similar fact evidence — crimes — jury
csc-scc,2004scc55,http://canlii.ca/t/1hmp7,Cabiakman v. Industrial Alliance Life Insurance Co.,"[2004] 3 SCR 195, 2004 SCC 55 (CanLII)",en,29584,2004-07-29,employee — contract of employment — suspension — power to suspend — work
csc-scc,2004scc54,http://canlii.ca/t/1hmp5,Monsanto Canada Inc. v. Ontario (Superintendent of Financial Services),"[2004] 3 SCR 152, 2004 SCC 54 (CanLII)",en,29586,2004-07-29,partial wind-up — pension plan — surplus — wind — full wind-up
csc-scc,2004scc53,http://canlii.ca/t/1hmp3,Gilles E. Néron Communication Marketing Inc. v. Chambre des notaires du Québec,"[2004] 3 SCR 95, 2004 SCC 53 (CanLII)",en,29519,2004-07-29,broadcast — letter — journalists — fault — notaries
csc-scc,2004scc52,http://canlii.ca/t/1hmp1,R. v. Mann,"[2004] 3 SCR 59, 2004 SCC 52 (CanLII)",en,29477,2004-07-23,pat-down search — detention — investigative — police — detain
csc-scc,2004scc51,http://canlii.ca/t/1hgvx,Nova Scotia Power Inc. v. Canada,"[2004] 3 SCR 53, 2004 SCC 51 (CanLII)",en,29649,2004-07-16,agent — assets — capital cost — entitled to immunity from legislation — purposes
csc-scc,2004scc50,http://canlii.ca/t/1hgvw,R. v. Raponi,"[2004] 3 SCR 35, 2004 SCC 50 (CanLII)",en,29769,2004-07-16,seized — detention — return of the money — seizure — thing
csc-scc,2004scc49,http://canlii.ca/t/1hgvv,Anderson v. Amoco Canada Oil and Gas,"[2004] 3 SCR 3, 2004 SCC 49 (CanLII)",en,29370,2004-07-16,hydrocarbons — petroleum — phase — gas cap gas — liquid
csc-scc,2004scc48,http://canlii.ca/t/1hddj,Congrégation des témoins de Jéhovah de St-Jérôme-Lafontaine v. Lafontaine (Village),"[2004] 2 SCR 650, 2004 SCC 48 (CanLII)",en,29507,2004-06-30,freedom of religion — amend its zoning by-law — municipality — place of worship — draft by-law
csc-scc,2004scc47,http://canlii.ca/t/1hddh,Syndicat Northcrest v. Amselem,"[2004] 2 SCR 551, 2004 SCC 47 (CanLII)",en,29252; 29253,2004-06-30,declaration of co-ownership — freedom of religion — communal succah — religious — beliefs
csc-scc,2004scc46,http://canlii.ca/t/1hddg,R. v. Demers,"[2004] 2 SCR 489, 2004 SCC 46 (CanLII)",en,29234,2004-06-30,permanently unfit — criminal — found unfit to stand — declaration of invalidity — significant threat
csc-scc,2004scc45,http://canlii.ca/t/1hddf,"Society of Composers, Authors and Music Publishers of Canada v. Canadian Assn. of Internet Providers","[2004] 2 SCR 427, 2004 SCC 45 (CanLII)",en,29286,2004-06-30,copyright — host server — telecommunication — content provider — communication
csc-scc,2004scc44,http://canlii.ca/t/1hbl9,R. v. Kerr,"[2004] 2 SCR 371, 2004 SCC 44 (CanLII)",en,29714,2004-06-23,dangerous to the public peace — possession of a weapon — purpose dangerous to the public — mens rea — subjective
csc-scc,2004scc43,http://canlii.ca/t/1hbl8,Vancouver Sun (Re),"[2004] 2 SCR 332, 2004 SCC 43 (CanLII)",en,29878,2004-06-23,judicial investigative — camera — public — terrorism — secrecy
csc-scc,2004scc42,http://canlii.ca/t/1hblc,Application under s. 83.28 of the Criminal Code (Re),"[2004] 2 SCR 248, 2004 SCC 42 (CanLII)",en,29872,2004-06-23,judicial investigative — terrorism offence — judicial independence — self-incrimination — impartiality
csc-scc,2004scc41,http://canlii.ca/t/1jckn,R. v. Rémillard,"[2004] 2 SCR 246, 2004 SCC 41 (CanLII)",en,29833,2004-06-18,ordering — worded — statements — justifies — acquittal
csc-scc,2004scc40,http://canlii.ca/t/1h87v,Quebec (Attorney General) v. Quebec (Human Rights Tribunal),"[2004] 2 SCR 223, 2004 SCC 40 (CanLII)",en,29187,2004-06-11,exclusive jurisdiction — dispute — legislature — income — benefits
csc-scc,2004scc39,http://canlii.ca/t/1h87t,Quebec (Commission des droits de la personne et des droits de la jeunesse) v. Quebec (Attorney General),"[2004] 2 SCR 185, 2004 SCC 39 (CanLII)",en,29188,2004-06-11,collective agreement — exclusive jurisdiction — arbitrator — dispute — essential character
csc-scc,2004scc38,http://canlii.ca/t/1h87s,British Columbia v. Canadian Forest Products Ltd.,"[2004] 2 SCR 74, 2004 SCC 38 (CanLII)",en,29266,2004-06-11,stumpage — timber — value — non-harvestable trees — environmental
csc-scc,2004scc37,http://canlii.ca/t/1h87n,Banque nationale de Paris (Canada) v. 165836 Canada Inc.,"[2004] 2 SCR 45, 2004 SCC 37 (CanLII)",en,29523,2004-06-10,transaction — interest — deposit — debtor — extrajudicial demand
csc-scc,2004scc36,http://canlii.ca/t/1h87m,Finney v. Barreau du Québec,"[2004] 2 SCR 17, 2004 SCC 36 (CanLII)",en,29344,2004-06-10,professional — liability — immunity — faith — fault
csc-scc,2004scc35,http://canlii.ca/t/1h87l,Bibaud v. Québec (Régie de l'assurance maladie),"[2004] 2 SCR 3, 2004 SCC 35 (CanLII)",en,29544,2004-06-10,protective supervision — represent — tutorship — advocates — respecting
csc-scc,2004scc34,http://canlii.ca/t/1h3pt,Monsanto Canada Inc. v. Schmeiser,"[2004] 1 SCR 902, 2004 SCC 34 (CanLII)",en,29437,2004-05-21,patented — invention — gene — glyphosate-resistant — plant
csc-scc,2004scc33,http://canlii.ca/t/1h2c9,Harper v. Canada (Attorney General),"[2004] 1 SCR 827, 2004 SCC 33 (CanLII)",en,29618,2004-05-18,political — election advertising — limits — third — spending
csc-scc,2004scc32,http://canlii.ca/t/1j2hq,Nutribec Ltée v. Quebec (Commission d'appel en matière de lésions professionnelles),"[2004] 1 SCR 824, 2004 SCC 32 (CanLII)",en,29480,2004-05-14,lésions professionnelles — agricole — intervener — céréales — santé
csc-scc,2004scc31,http://canlii.ca/t/1h2c4,Pritchard v. Ontario (Human Rights Commission),"[2004] 1 SCR 809, 2004 SCC 31 (CanLII)",en,29677,2004-05-14,protected by solicitor-client privilege — in-house — legal — complaint — advice
csc-scc,2004scc30,http://canlii.ca/t/1h2c3,Quebec (Commission des droits de la personne et des droits de la jeunesse) v. Communauté urbaine de Montréal,"[2004] 1 SCR 789, 2004 SCC 30 (CanLII)",en,29231,2004-05-14,hiring process — liability — regulatory — municipal by-law — damages
csc-scc,2004scc29,http://canlii.ca/t/1h2c2,Bank of Nova Scotia v. Thibault,"[2004] 1 SCR 758, 2004 SCC 29 (CanLII)",en,28871,2004-05-14,owner-annuitant — fixed-term annuities — trust — exempt from seizure — patrimony
csc-scc,2004scc28,http://canlii.ca/t/1h2bx,Alberta Union of Provincial Employees v. Lethbridge Community College,"[2004] 1 SCR 727, 2004 SCC 28 (CanLII)",en,29323,2004-04-29,arbitration board — non-culpable — collective agreement — reinstatement — grievor
csc-scc,2004scc27,http://canlii.ca/t/1gzjq,R. v. Fontaine,"[2004] 1 SCR 702, 2004 SCC 27 (CanLII)",en,29198,2004-04-22,defence of mental disorder automatism — evidential burden — air of reality test — properly instructed jury acting — discharged
csc-scc,2004scc26,http://canlii.ca/t/1gzjp,Cartaway Resources Corp. (Re),"[2004] 1 SCR 672, 2004 SCC 26 (CanLII)",en,29472,2004-04-22,general deterrence — penalty — public interest — capital markets — brokers
csc-scc,2004scc25,http://canlii.ca/t/1gzjn,Garland v. Consumers' Gas Co.,"[2004] 1 SCR 629, 2004 SCC 25 (CanLII)",en,29052,2004-04-22,unjust enrichment — juristic reason for the enrichment — orders — collateral attack — defence
csc-scc,2004scc24,http://canlii.ca/t/1hq8v,R. v. Lohrer,"[2004] 1 SCR 627, 2004 SCC 24 (CanLII)",en,30160,2004-04-19,dissent — misapprehensions — motion to quash — dismissed — assault
csc-scc,2004scc23,http://canlii.ca/t/1gv2m,"Voice Construction Ltd. v. Construction & General Workers' Union, Local 92","[2004] 1 SCR 609, 2004 SCC 23 (CanLII)",en,29547,2004-04-08,arbitrator — hire — collective agreement — dispatched — standard of review
csc-scc,2004scc22,http://canlii.ca/t/1gs0t,Hartshorne v. Hartshorne,"[2004] 1 SCR 550, 2004 SCC 22 (CanLII)",en,29531,2004-03-26,marriage — agreement — assets — reapportionment — unfair
csc-scc,2004scc21,http://canlii.ca/t/1gs0s,Pinet v. St. Thomas Psychiatric Hospital,"[2004] 1 SCR 528, 2004 SCC 21 (CanLII)",en,29254,2004-03-26,maximum security — onerous — restrictive — medium security — off-ward privileges
csc-scc,2004scc20,http://canlii.ca/t/1gs0r,Penetanguishene Mental Health Centre v. Ontario (Attorney General),"[2004] 1 SCR 498, 2004 SCC 20 (CanLII)",en,29095,2004-03-26,onerous — restrictive — conditions — hospital — liberty
csc-scc,2004scc19,http://canlii.ca/t/1grlz,United Taxi Drivers' Fellowship of Southern Alberta v. Calgary (City),"[2004] 1 SCR 485, 2004 SCC 19 (CanLII)",en,29321,2004-03-25,number of taxi plate licences — bylaw — municipalities — limit the number of taxi — power
csc-scc,2004scc18,http://canlii.ca/t/1grlx,Foster Wheeler Power Co. v. Société intermunicipale de gestion et d'élimination des déchets (SIGED) inc.,"[2004] 1 SCR 456, 2004 SCC 18 (CanLII)",en,28967,2004-03-25,professional secrecy — obligation of confidentiality — lawyers — immunity from disclosure — solicitor-client privilege
csc-scc,2004scc17,http://canlii.ca/t/1grlw,John Doe v. Bennett,"[2004] 1 SCR 436, 2004 SCC 17 (CanLII)",en,29426,2004-03-25,priest — vicariously liable — bishop — cross-appeal — diocese
csc-scc,2004scc16,http://canlii.ca/t/1hq8t,R. v. Cheddesingh,"[2004] 1 SCR 433, 2004 SCC 16 (CanLII)",en,29662,2004-03-19,stark horror — parole ineligibility — sentencing — offender — life imprisonment
csc-scc,2004scc15,http://canlii.ca/t/1glp2,Gifford v. Canada,"[2004] 1 SCR 411, 2004 SCC 15 (CanLII)",en,29416,2004-03-04,payment on account of capital — interest — taxpayer — borrowed — income
csc-scc,2004scc14,http://canlii.ca/t/1glp1,R. v. Smith,"[2004] 1 SCR 385, 2004 SCC 14 (CanLII)",en,29166,2004-03-04,death — moot — interests of justice — deceased — adversarial context
csc-scc,2004scc13,http://canlii.ca/t/1glp0,CCH Canadian Ltd. v. Law Society of Upper Canada,"[2004] 1 SCR 339, 2004 SCC 13 (CanLII)",en,29320,2004-03-04,copyright infringement — self-service photocopiers — publishers works — fair — work
csc-scc,2004scc12,http://canlii.ca/t/1hddt,C.U. v. Alberta (Director of Child Welfare),"[2004] 1 SCR 336, 2004 SCC 12 (CanLII)",en,29432,2004-02-26,motion for reconsideration of application — retirement — reconsideration of application for leave — amend — delivery
csc-scc,2004scc11,http://canlii.ca/t/1ggzb,R. v. Kehler,"[2004] 1 SCR 328, 2004 SCC 11 (CanLII)",en,29755,2004-02-19,confirmatory evidence — robbery — witness — disreputable — trier
csc-scc,2004scc10,http://canlii.ca/t/1ggz9,Townsend v. Kroppmanns,"[2004] 1 SCR 315, 2004 SCC 10 (CanLII)",en,29345,2004-02-19,tax gross-up — management fees — damages — rate — discount
csc-scc,2004scc9,http://canlii.ca/t/1ggz8,Hamilton v. Open Window Bakery Ltd.,"[2004] 1 SCR 303, 2004 SCC 9 (CanLII)",en,29225,2004-02-19,contract — damages — costs on a party-and-party scale — costs on a solicitor-and-client scale — ed
csc-scc,2004scc8,http://canlii.ca/t/1hdd8,"9050-3400 Québec Inc. v. Riverin, Girard & Associés Inc.","[2004] 1 SCR 301, 2004 SCC 8 (CanLII)",en,29515,2004-02-17,hypothecary creditor against its debtor — insured — populaire des v mutuelle — conventional subrogation — assurance contre l incendie
csc-scc,2004scc7,http://canlii.ca/t/1gd53,Transport North American Express Inc. v. New Solutions Financial Corp.,"[2004] 1 SCR 249, 2004 SCC 7 (CanLII)",en,29355,2004-02-12,notional severance — interest — rate — blue-pencil approach — percent
csc-scc,2004scc6,http://canlii.ca/t/1gd51,R. v. Daoust,"[2004] 1 SCR 217, 2004 SCC 6 (CanLII)",en,29185,2004-02-12,laundering proceeds of crime — offence — convert — actus reus — conceal
csc-scc,2004scc5,http://canlii.ca/t/1gd50,R. v. Lyttle,"[2004] 1 SCR 193, 2004 SCC 5 (CanLII)",en,29412,2004-02-12,cross-examination — defence — drug debt theory — witness — good faith basis
csc-scc,2004scc4,http://canlii.ca/t/1g990,"Canadian Foundation for Children, Youth and the Law v. Canada (Attorney General)","[2004] 1 SCR 76, 2004 SCC 4 (CanLII)",en,29113,2004-01-30,children — force — criminal — teachers — corporal punishment
csc-scc,2004scc3,http://canlii.ca/t/1g98x,Crystalline Investments Ltd. v. Domgroup Ltd.,"[2004] 1 SCR 60, 2004 SCC 3 (CanLII)",en,29196,2004-01-29,leases — insolvent — original tenant — landlords — repudiation
csc-scc,2004scc2,http://canlii.ca/t/1g98w,"I.A.T.S.E., Stage Local 56 v. Société de la Place des Arts de Montréal","[2004] 1 SCR 43, 2004 SCC 2 (CanLII)",en,28952,2004-01-29,stage technicians — injunction — business — tenants — utilizing
csc-scc,2004scc1,http://canlii.ca/t/1g98v,Giguère v. Chambre des notaires du Québec,"[2004] 1 SCR 3, 2004 SCC 1 (CanLII)",en,28901,2004-01-29,notary — respecting the indemnity fund — practice of his profession — sums of money — succession
csc-scc,2003scc75,http://canlii.ca/t/1gbdj,R. v. Clay,"[2003] 3 SCR 735, 2003 SCC 75 (CanLII)",en,28189,2003-12-23,possession of cannabis sativa — prohibition — intoxicant — psychoactive — subspecies
csc-scc,2003scc74,http://canlii.ca/t/1gbdn,R. v. Malmo-Levine; R. v. Caine,"[2003] 3 SCR 571, 2003 SCC 74 (CanLII)",en,28026; 28148,2003-12-23,harm — possession of marihuana — criminal — fundamental justice — imprisonment
csc-scc,2003scc73,http://canlii.ca/t/1g3bg,R. v. Wu,"[2003] 3 SCR 530, 2003 SCC 73 (CanLII)",en,29053,2003-12-18,fine — conditional sentence — offender — imprisonment — jail
csc-scc,2003scc72,http://canlii.ca/t/1g7bw,Beals v. Saldanha,"[2003] 3 SCR 416, 2003 SCC 72 (CanLII)",en,28829,2003-12-18,foreign — jurisdiction — fraud — damages — defence
csc-scc,2003scc71,http://canlii.ca/t/1g5kv,British Columbia (Minister of Forests) v. Okanagan Indian Band,"[2003] 3 SCR 371, 2003 SCC 71 (CanLII)",en,28981; 28988,2003-12-12,interim costs — litigation — discretion — aboriginal title — prejudging
csc-scc,2003scc70,http://canlii.ca/t/1g992,R. v. Taillefer; R. v. Duguay,"[2003] 3 SCR 307, 2003 SCC 70 (CanLII)",en,28903; 28899,2003-12-12,fresh evidence — guilty plea — duty to disclose — murder — defence
csc-scc,2003scc69,http://canlii.ca/t/1g18n,Odhavji Estate v. Woodhouse,"[2003] 3 SCR 263, 2003 SCC 69 (CanLII)",en,28425,2003-12-05,misfeasance in a public office — cooperate — tort — duty — members of the force
csc-scc,2003scc68,http://canlii.ca/t/1gbdl,Quebec (Commission des droits de la personne et des droits de la jeunesse) v. Maksteel Québec Inc.,"[2003] 3 SCR 228, 2003 SCC 68 (CanLII)",en,28402,2003-11-14,employee — incarcerated — criminal record — conviction — discrimination
csc-scc,2003scc67,http://canlii.ca/t/1rz,Maranda v. Richer,"[2003] 3 SCR 193, 2003 SCC 67 (CanLII)",en,28964,2003-11-14,search — fees — lawyer — protected by solicitor-client privilege — information
csc-scc,2003scc66,http://canlii.ca/t/1rv,National Trust Co. v. H & R Block Canada Inc.,"[2003] 3 SCR 160, 2003 SCC 66 (CanLII)",en,28975,2003-11-14,creditors — buyer — seller — bulk — proceeds
csc-scc,2003scc65,http://canlii.ca/t/1grkb,Vann Niagara Ltd. v. Oakville (Town),"[2003] 3 SCR 158, 2003 SCC 65 (CanLII)",en,29359,2003-11-13,by-law limiting — freedom of expression — infringes — billboards — square
csc-scc,2003scc64,http://canlii.ca/t/4nx7,Ontario v. O.P.S.E.U.,"[2003] 3 SCR 149, 2003 SCC 64 (CanLII)",en,28849,2003-11-06,criminal — convictions — mutuality — doctrine — rebuttal evidence
csc-scc,2003scc63,http://canlii.ca/t/dlx,"Toronto (City) v. C.U.P.E., Local 79","[2003] 3 SCR 77, 2003 SCC 63 (CanLII)",en,28840,2003-11-06,patent unreasonableness — relitigation — doctrine of abuse of process — reasonableness simpliciter — estoppel
